Row.names	clusters	lib	Species	length	n50	genome_quality	Illumina_Library_ID	Sample_ID.x	Culturing_Sample_ID	Antibiotics	Sample_ID.y	Cubicle_room	Sample_type	Material	Human_Traffic	timept	Room_type	bed_number	strain
s_4533	1	N162_BC06	Staphylococcus_aureus	2928174	1945568	HIGH_QUAL	WEE071	HMBL028_02	HMBL030_02	TET	HMBL028	Cubicle_2	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	5	s1
s_4535	1	N163_BC05	Staphylococcus_aureus	3005708	2109095	HIGH_QUAL	WEE105	HMBL100	HMBL102	KAN	HMBL100	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	4	s1
s_4537	1	N163_BC12	Staphylococcus_aureus	3216882	512558	MEDIUM_QUAL	WEE173	HMCT013_02	HMCT015_02	KAN	HMCT013	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	5	s1
s_4538	1	N164_BC01	Staphylococcus_aureus	2215108	1160858	MEDIUM_QUAL	WEE173	HMCT013_02	HMCT015_02	TET	HMCT013	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	5	s1
s_4539	1	N164_BC02	Staphylococcus_aureus	2978868	2949248	HIGH_QUAL	WEE192	HMBR004_02	HMBR006_02	AMP	HMBR004	Cubicle_1	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	2	s1
s_4540	1	N164_BC03	Staphylococcus_aureus	2977114	2947510	HIGH_QUAL	WEE192	HMBR004_02	HMBR006_02	KAN	HMBR004	Cubicle_1	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	2	s1
s_4541	1	N164_BC04	Staphylococcus_aureus	2819297	217338	HIGH_QUAL	WEE192	HMBR004_02	HMBR006_02	TET	HMBR004	Cubicle_1	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	2	s1
s_4542	1	N165_BC03	Staphylococcus_aureus	2955543	131006	HIGH_QUAL	WEE071	HMBL028_02	HMBL030_02	KAN	HMBL028	Cubicle_2	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	5	s1
s_4544	1	N165_BC07	Staphylococcus_aureus	3076276	3027804	HIGH_QUAL	WEE186	HMBL094_02	HMBL096_02	AMP	HMBL094	Cubicle_3	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2	s1
s_4545	1	N165_BC08	Staphylococcus_aureus	2936809	2895029	HIGH_QUAL	WEE186	HMBL094_02	HMBL096_02	KAN	HMBL094	Cubicle_3	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2	s1
s_4546	1	N165_BC09	Staphylococcus_aureus	2931760	2890343	HIGH_QUAL	WEE186	HMBL094_02	HMBL096_02	TET	HMBL094	Cubicle_3	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2	s1
s_4547	7	N166_BC05	Staphylococcus_aureus	3033734	612784	HIGH_QUAL	WEE217	HMP010_02	HMP012_02	STREP	HMP010	Cubicle_4	Pulse_Oxymeter	Rubber	Empty	2	MDRO_cubicles	NA	s7
s_4548	1	N166_BC06	Staphylococcus_aureus	2994588	2964812	HIGH_QUAL	WEE217	HMP010_02	HMP012_02	KAN	HMP010	Cubicle_4	Pulse_Oxymeter	Rubber	Empty	2	MDRO_cubicles	NA	s1
s_4549	1	N166_BC07	Staphylococcus_aureus	2988443	2958727	HIGH_QUAL	WEE217	HMP010_02	HMP012_02	TET	HMP010	Cubicle_4	Pulse_Oxymeter	Rubber	Empty	2	MDRO_cubicles	NA	s1
s_4554	12	N168_BC10	Staphylococcus_aureus	2618243	598819	HIGH_QUAL	WEE124	HMP001_02	HMP003_02	AMP	HMP001	Cubicle_1	Pulse_Oxymeter	Rubber	Empty	2	MDRO_cubicles	NA	s12
s_4557	12	N169_BC10	Staphylococcus_aureus	2960694	1155477	HIGH_QUAL	WEE114	HMCT085_02	HMCT087_02	AMP	HMCT085	Cubicle_2	Cardiac_Table	Metal_and_Wood	Moderate_(2-5)	2	Non-cohort_cubicles	4	s12
s_4559	1	N170_BC10	Staphylococcus_aureus	3011487	2940436	HIGH_QUAL	WEE258	HMST010_02	HMST012_02	KAN	HMST010	Cubicle_4	Sink_Trap	Metal	Empty	2	MDRO_cubicles	NA	s1
s_4560	6	N171_BC05	Staphylococcus_aureus	2882145	2836613	HIGH_QUAL	WEE231	HMCT058_02	HMCT060_02	AMP	HMCT058	Cubicle_4	Cardiac_Table	Plastic_and_Wood	Empty	2	MDRO_cubicles	5	s6
s_4564	1	N173_BC06	Staphylococcus_aureus	1696299	51254	MEDIUM_QUAL	WEE228	HMBL040_02	HMBL042_02	AMP	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4	s1
s_4565	1	N173_BC08	Staphylococcus_aureus	3176362	667907	HIGH_QUAL	WEE228	HMBL040_02	HMBL042_02	KAN	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4	s1
s_4569	1	N174_BC04	Staphylococcus_aureus	2919694	2890658	HIGH_QUAL	WEE374	HMBR091_02	HMBR093_02	KAN	HMBR091	Cubicle_3	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	1	s1
s_4571	1	N175_BC02	Staphylococcus_aureus	3145661	2170143	HIGH_QUAL	WEE232	HMBL049_02	HMBL051_02	TET	HMBL049	Cubicle_4	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2	s1
s_4572	4	N175_BC10	Staphylococcus_aureus	2863720	2835241	HIGH_QUAL	WEE270	HMBR055_02	HMBR057_02	AMP	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	4	s4
s_4577	1	N176_BC12	Staphylococcus_aureus	3147666	1814993	HIGH_QUAL	WEE155	HMBL004_02	HMBL006_02	TET	HMBL004	Cubicle_1	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2	s1
s_4580	1	N177_BC10	Staphylococcus_aureus	2643633	1409871	HIGH_QUAL	WEE104	HMBL085_02	HMBL087_02	KAN	HMBL085	Cubicle_2	Bedside_Locker	Wood	Moderate_(2-5)	2	Non-cohort_cubicles	4	s1
s_4581	1	N177_BC12	Staphylococcus_aureus	2971775	698261	HIGH_QUAL	WEE104	HMBL085_02	HMBL087_02	TET	HMBL085	Cubicle_2	Bedside_Locker	Wood	Moderate_(2-5)	2	Non-cohort_cubicles	4	s1
s_4585	1	N178_BC07	Staphylococcus_aureus	3235350	3139347	MEDIUM_QUAL	WEE129	HMBR079_02	HMBR081_02	KAN	HMBR079	Cubicle_2	Bed_Rail	Metal	Low_(less_than_2)	2	Non-cohort_cubicles	2	s1
s_4587	2	N178_BC09	Staphylococcus_aureus	2795423	2767618	HIGH_QUAL	WEE129	HMBR079_02	HMBR081_02	TET	HMBR079	Cubicle_2	Bed_Rail	Metal	Low_(less_than_2)	2	Non-cohort_cubicles	2	s2
s_4588	1	N179_BC02	Staphylococcus_aureus	3186449	390835	HIGH_QUAL	WEE354	HMBL067_02	HMBL069_02	AMP	HMBL067	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	3	s1
s_4589	1	N179_BC03	Staphylococcus_aureus	2965162	2914153	HIGH_QUAL	WEE354	HMBL067_02	HMBL069_02	KAN	HMBL067	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	3	s1
s_4590	2	N179_BC05	Staphylococcus_aureus	2790832	2763073	HIGH_QUAL	WEE354	HMBL067_02	HMBL069_02	TET	HMBL067	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	3	s2
s_4593	3	N186_BC01	Staphylococcus_aureus	2771715	2744144	HIGH_QUAL	WEE168	HMBL070_02	HMBL072_02	AMP	HMBL070	Cubicle_1	Bedside_Locker	Wood	Low_(less_than_2)	2	Non-cohort_cubicles	4	s3
s_4594	1	N186_BC06	Staphylococcus_aureus	3048822	2446760	HIGH_QUAL	WEE232	HMBL049_02	HMBL051_02	KAN	HMBL049	Cubicle_4	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2	s1
s_4595	1	N186_BC07	Staphylococcus_aureus	3100846	511736	HIGH_QUAL	WEE155	HMBL004_02	HMBL006_02	AMP	HMBL004	Cubicle_1	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2	s1
s_4596	1	N186_BC09	Staphylococcus_aureus	2863787	196652	HIGH_QUAL	WEE104	HMBL085_02	HMBL087_02	AMP	HMBL085	Cubicle_2	Bedside_Locker	Wood	Moderate_(2-5)	2	Non-cohort_cubicles	4	s1
s_4603	1	N188_BC05	Staphylococcus_aureus	2984658	2933802	HIGH_QUAL	WEE209	HMP024_02	HMP026_02	KAN	HMP024	Cubicle_3	Pulse_Oxymeter	Rubber	Empty	2	Non-cohort_cubicles	NA	s1
s_4604	2	N188_BC06	Staphylococcus_aureus	2802173	2774303	HIGH_QUAL	WEE209	HMP024_02	HMP026_02	TET	HMP024	Cubicle_3	Pulse_Oxymeter	Rubber	Empty	2	Non-cohort_cubicles	NA	s2
s_4607	1	N189_BC02	Staphylococcus_aureus	2981020	2951379	HIGH_QUAL	WEE169	HMBR010_02	HMBR012_02	KAN	HMBR010	Cubicle_1	Bed_Rail	Metal	Empty	2	MDRO_cubicles	4	s1
s_4608	2	N189_BC04	Staphylococcus_aureus	2788579	2760843	HIGH_QUAL	WEE169	HMBR010_02	HMBR012_02	TET	HMBR010	Cubicle_1	Bed_Rail	Metal	Empty	2	MDRO_cubicles	4	s2
s_4611	6	N190_BC05	Staphylococcus_aureus	2900816	2855662	HIGH_QUAL	WEE326	HMBL112_02	HMBL114_02	AMP	HMBL112	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	3	s6
s_4612	6	N190_BC06	Staphylococcus_aureus	2906548	2852769	HIGH_QUAL	WEE326	HMBL112_02	HMBL114_02	CHLOR	HMBL112	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	3	s6
s_4618	1	N193_BC07	Staphylococcus_aureus	2922904	2416267	HIGH_QUAL	WEE189	HMBR100_02	HMBR102_02	AMP	HMBR100	Cubicle_3	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	4	s1
s_4619	1	N193_BC08	Staphylococcus_aureus	2915248	2886259	HIGH_QUAL	WEE189	HMBR100_02	HMBR102_02	KAN	HMBR100	Cubicle_3	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	4	s1
s_4620	1	N193_BC10	Staphylococcus_aureus	2808944	147280	HIGH_QUAL	WEE189	HMBR100_02	HMBR102_02	TET	HMBR100	Cubicle_3	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	4	s1
s_4623	1	N194_BC05	Staphylococcus_aureus	2976458	2946861	HIGH_QUAL	WEE038	HMBR130	HMBR132	BHI	HMBR130	Room_4	Bed_Rail	Plastic	Moderate_(2-5)	1	Isolation_rooms	NA	s1
s_4625	1	N194_BC09	Staphylococcus_aureus	2950799	2921457	HIGH_QUAL	WEE067	HMBL025_02	HMBL027_02	BHI	HMBL025	Cubicle_2	Bedside_Locker	Wood	Moderate_(2-5)	2	MDRO_cubicles	4	s1
s_4626	1	N194_BC11	Staphylococcus_aureus	3090744	335354	HIGH_QUAL	WEE294	HMBR034	HMBR036	BHI	HMBR034	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	2	s1
s_4627	3	N195_BC02	Staphylococcus_aureus	2750423	2667962	HIGH_QUAL	WEE243	HMBR049	HMBR051	AMP	HMBR049	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	2	s3
s_4628	6	N195_BC05	Staphylococcus_aureus	2746165	614799	HIGH_QUAL	WEE268	HMCT025	HMCT027	CHLOR	HMCT025	Cubicle_2	Cardiac_Table	Wood	Empty	1	MDRO_cubicles	4	s6
s_4629	11	N195_BC06	Staphylococcus_aureus	2281882	81237	MEDIUM_QUAL	WEE280	HMBL010	HMBL012	STREP	HMBL010	Cubicle_1	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	4	s11
s_4630	1	N195_BC11	Staphylococcus_aureus	2846820	262717	HIGH_QUAL	WEE192	HMBR004_02	HMBR006_02	CHLOR	HMBR004	Cubicle_1	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	2	s1
s_4634	2	N197_BC09	Staphylococcus_aureus	3302797	2756542	MEDIUM_QUAL	WEE193	HMBR061_02	HMBR063_02	AMP	HMBR061	Cubicle_1	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	1	s2
s_4635	1	N197_BC12	Staphylococcus_aureus	2961553	360350	HIGH_QUAL	WEE154	HMBR007_02	HMBR009_02	CHLOR	HMBR007	Cubicle_1	Bed_Rail	Metal	Empty	2	MDRO_cubicles	3	s1
s_4637	1	N198_BC08	Staphylococcus_aureus	2951787	2922434	HIGH_QUAL	WEE227	HMBR031_02	HMBR033_02	AMP	HMBR031	Cubicle_3	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	1	s1
s_4638	1	N199_BC01	Staphylococcus_aureus	3041636	2935078	HIGH_QUAL	WEE196	HMBL001_02	HMBL003_02	AMP	HMBL001	Cubicle_1	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	1	s1
s_4639	1	N199_BC03	Staphylococcus_aureus	3019949	2592118	HIGH_QUAL	WEE196	HMBL001_02	HMBL003_02	KAN	HMBL001	Cubicle_1	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	1	s1
s_4640	1	N199_BC04	Staphylococcus_aureus	2977511	231683	HIGH_QUAL	WEE196	HMBL001_02	HMBL003_02	TET	HMBL001	Cubicle_1	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	1	s1
s_4644	4	N200_BC01	Staphylococcus_aureus	2805370	2777469	HIGH_QUAL	WEE111	HMBR115	HMBR117	KAN	HMBR115	Cubicle_4	Bed_Rail	Plastic	Empty	1	Non-cohort_cubicles	4	s4
s_4645	4	N200_BC03	Staphylococcus_aureus	2871252	2048205	HIGH_QUAL	WEE111	HMBR115	HMBR117	TET	HMBR115	Cubicle_4	Bed_Rail	Plastic	Empty	1	Non-cohort_cubicles	4	s4
s_4646	15	N200_BC09	Staphylococcus_aureus	2884568	258325	HIGH_QUAL	WEE367	HMP021	HMP023	BHI	HMP021	Cubicle_2	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA	s15
s_4650	1	N202_BC05	Staphylococcus_aureus	3013783	2685792	HIGH_QUAL	WEE310	HMBR004	HMBR006	BHI	HMBR004	Cubicle_1	Bed_Rail	Metal	Empty	1	MDRO_cubicles	2	s1
s_4652	1	N203_BC04	Staphylococcus_aureus	2329099	931042	MEDIUM_QUAL	WEE297	HMBL004	HMBL006	BHI	HMBL004	Cubicle_1	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	2	s1
s_4656	6	N203_BC11	Staphylococcus_aureus	2934593	2790073	HIGH_QUAL	WEE268	HMCT025	HMCT027	BHI	HMCT025	Cubicle_2	Cardiac_Table	Wood	Empty	1	MDRO_cubicles	4	s6
s_4657	6	N203_BC12	Staphylococcus_aureus	3024040	241840	HIGH_QUAL	WEE309	HMBR007	HMBR009	BHI	HMBR007	Cubicle_1	Bed_Rail	Metal	Empty	1	MDRO_cubicles	3	s6
s_4661	6	N204_BC09	Staphylococcus_aureus	2911835	2690090	HIGH_QUAL	WEE066	HMCT022_02	HMCT024_02	BHI	HMCT022	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	3	s6
s_4663	24	N205_BC04	Staphylococcus_aureus	2615421	94325	HIGH_QUAL	WEE294	HMBR034	HMBR036	STREP	HMBR034	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	2	s24
s_4667	6	N206_BC05	Staphylococcus_aureus	2856721	1713400	HIGH_QUAL	WEE296	HMBR016	HMBR018	AMP	HMBR016	Cubicle_2	Bed_Rail	Metal	Empty	1	MDRO_cubicles	1	s6
s_4670	1	N207_BC08	Staphylococcus_aureus	2852875	160807	HIGH_QUAL	WEE105	HMBL100	HMBL102	TET	HMBL100	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	4	s1
s_4679	10	N209_BC05	Staphylococcus_aureus	3333721	2383736	MEDIUM_QUAL	WEE224	HMCT034	HMCT036	BHI	HMCT034	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	2	s10
s_4680	1	N209_BC09	Staphylococcus_aureus	3039378	3009160	HIGH_QUAL	WEE118	HMBL088	HMBL090	BHI	HMBL088	Cubicle_2	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5	s1
s_4681	1	N210_BC03	Staphylococcus_aureus	3031578	2562742	HIGH_QUAL	WEE067	HMBL025_02	HMBL027_02	CHLOR	HMBL025	Cubicle_2	Bedside_Locker	Wood	Moderate_(2-5)	2	MDRO_cubicles	4	s1
s_4682	9	N210_BC04	Staphylococcus_aureus	3017547	100099	HIGH_QUAL	WEE061	HMBL019_02	HMBL021_02	STREP	HMBL019	Cubicle_2	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2	s9
s_4685	1	N210_BC11	Staphylococcus_aureus	2931308	267192	HIGH_QUAL	WEE198	HMBR001_02	HMBR003_02	AMP	HMBR001	Cubicle_1	Bed_Rail	Metal	Empty	2	MDRO_cubicles	1	s1
s_4688	13	N211_BC10	Staphylococcus_aureus	3326302	1973394	MEDIUM_QUAL	WEE303	HMBR022	HMBR024	BHI	HMBR022	Cubicle_2	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	3	s13
s_4689	8	N212_BC02	Staphylococcus_aureus	2868014	2798730	HIGH_QUAL	WEE281	HMBR010	HMBR012	BHI	HMBR010	Cubicle_1	Bed_Rail	Metal	Empty	1	MDRO_cubicles	4	s8
s_4691	6	N212_BC06	Staphylococcus_aureus	2867394	2838877	HIGH_QUAL	WEE127	HMBR076_02	HMBR078_02	BHI	HMBR076	Cubicle_2	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	1	s6
s_4692	1	N212_BC10	Staphylococcus_aureus	2972138	2942584	HIGH_QUAL	WEE099	HMBR097	HMBR099	BHI	HMBR097	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	3	s1
s_4693	1	N213_BC06	Staphylococcus_aureus	2918089	2117041	HIGH_QUAL	WEE072	HMBR028_02	HMBR030_02	BHI	HMBR028	Cubicle_2	Bed_Rail	Metal	Empty	2	MDRO_cubicles	5	s1
s_4698	23	N214_BC03	Staphylococcus_aureus	1603489	19522	MEDIUM_QUAL	WEE185	HMBR031	HMBR033	BHI	HMBR031	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	1	s23
s_4699	1	N214_BC10	Staphylococcus_aureus	3129149	2986612	HIGH_QUAL	WEE385	HMP024	HMP026	BHI	HMP024	Cubicle_3	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA	s1
s_4701	1	N215_BC10	Staphylococcus_aureus	2993870	838130	HIGH_QUAL	WEE226	HMBR049_02	HMBR051_02	BHI	HMBR049	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	2	s1
s_4702	1	N216_BC02	Staphylococcus_aureus	2957408	274704	HIGH_QUAL	WEE322	HMBL034	HMBL036	BHI	HMBL034	Cubicle_3	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	2	s1
s_4705	1	N216_BC10	Staphylococcus_aureus	2986589	2956892	HIGH_QUAL	WEE192	HMBR004_02	HMBR006_02	BHI	HMBR004	Cubicle_1	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	2	s1
s_4706	1	N217_BC02	Staphylococcus_aureus	2789016	143092	HIGH_QUAL	WEE186	HMBL094_02	HMBL096_02	BHI	HMBL094	Cubicle_3	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2	s1
s_4707	1	N217_BC06	Staphylococcus_aureus	3038877	2954321	HIGH_QUAL	WEE217	HMP010_02	HMP012_02	BHI	HMP010	Cubicle_4	Pulse_Oxymeter	Rubber	Empty	2	MDRO_cubicles	NA	s1
s_4708	6	N217_BC09	Staphylococcus_aureus	3049880	2999592	HIGH_QUAL	WEE216	HMBR043_02	HMBR045_02	BHI	HMBR043	Cubicle_3	Bed_Rail	Plastic	Low_(less_than_2)	2	MDRO_cubicles	5	s6
s_4710	6	N219_BC01	Staphylococcus_aureus	2936921	2848735	HIGH_QUAL	WEE128	HMBL082_02	HMBL084_02	BHI	HMBL082	Cubicle_2	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	3	s6
s_4711	3	N219_BC06	Staphylococcus_aureus	2809933	2749945	HIGH_QUAL	WEE168	HMBL070_02	HMBL072_02	BHI	HMBL070	Cubicle_1	Bedside_Locker	Wood	Low_(less_than_2)	2	Non-cohort_cubicles	4	s3
s_4712	1	N219_BC09	Staphylococcus_aureus	1582306	90130	MEDIUM_QUAL	WEE232	HMBL049_02	HMBL051_02	BHI	HMBL049	Cubicle_4	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2	s1
s_4716	1	N220_BC07	Staphylococcus_aureus	3039840	188907	HIGH_QUAL	WEE361	HMBR088	HMBR090	BHI	HMBR088	Cubicle_2	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	5	s1
s_4719	1	N221_BC08	Staphylococcus_aureus	3170556	1789105	HIGH_QUAL	WEE155	HMBL004_02	HMBL006_02	BHI	HMBL004	Cubicle_1	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2	s1
s_4720	1	N221_BC09	Staphylococcus_aureus	2968697	2884907	HIGH_QUAL	WEE104	HMBL085_02	HMBL087_02	BHI	HMBL085	Cubicle_2	Bedside_Locker	Wood	Moderate_(2-5)	2	Non-cohort_cubicles	4	s1
s_4722	1	N222_BC05	Staphylococcus_aureus	2971085	2918855	HIGH_QUAL	WEE065	HMBR022_02	HMBR024_02	BHI	HMBR022	Cubicle_2	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	3	s1
s_4728	1	N223_BC01	Staphylococcus_aureus	2981978	2952327	HIGH_QUAL	WEE145	HMBR013_02	HMBR015_02	BHI	HMBR013	Cubicle_1	Bed_Rail	Metal	Empty	2	MDRO_cubicles	5	s1
s_4729	1	N223_BC02	Staphylococcus_aureus	2972990	2943427	HIGH_QUAL	WEE199	HMBL037_02	HMBL039_02	BHI	HMBL037	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	3	s1
s_4731	1	N223_BC06	Staphylococcus_aureus	3056054	2881965	HIGH_QUAL	WEE235	HMBL046_02	HMBL048_02	BHI	HMBL046	Cubicle_4	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	1	s1
s_4732	2	N223_BC07	Staphylococcus_aureus	3084016	806306	HIGH_QUAL	WEE169	HMBR010_02	HMBR012_02	BHI	HMBR010	Cubicle_1	Bed_Rail	Metal	Empty	2	MDRO_cubicles	4	s2
s_4737	1	N224_BC06	Staphylococcus_aureus	2961434	2931987	HIGH_QUAL	WEE227	HMBR031_02	HMBR033_02	BHI	HMBR031	Cubicle_3	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	1	s1
s_4738	1	N224_BC07	Staphylococcus_aureus	3041815	1669401	HIGH_QUAL	WEE189	HMBR100_02	HMBR102_02	BHI	HMBR100	Cubicle_3	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	4	s1
s_4743	6	N227_BC06	Staphylococcus_aureus	2852158	175635	HIGH_QUAL	WEE299	HMP007	HMP009	BHI	HMP007	Cubicle_3	Pulse_Oxymeter	Rubber	Empty	1	MDRO_cubicles	NA	s6
s_4744	1	N227_BC08	Staphylococcus_aureus	3337013	290572	MEDIUM_QUAL	WEE255	HMCT031	HMCT033	BHI	HMCT031	Cubicle_3	Cardiac_Table	Plastic	Empty	1	MDRO_cubicles	1	s1
s_4745	12	N227_BC12	Staphylococcus_aureus	2810464	2762650	HIGH_QUAL	WEE114	HMCT085_02	HMCT087_02	BHI	HMCT085	Cubicle_2	Cardiac_Table	Metal_and_Wood	Moderate_(2-5)	2	Non-cohort_cubicles	4	s12
s_4750	1	N229_BC06	Staphylococcus_aureus	3125880	182000	HIGH_QUAL	WEE068	HMBR025_02	HMBR027_02	KAN	HMBR025	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	2	MDRO_cubicles	4	s1
s_4751	21	N229_BC12	Staphylococcus_aureus	1408908	56881	MEDIUM_QUAL	WEE167	HMBL064_02	HMBL066_02	AMP	HMBL064	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2	s21
s_4752	3	N230_BC03	Staphylococcus_aureus	2838373	309254	HIGH_QUAL	WEE244	HMBR058	HMBR060	AMP	HMBR058	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	5	s3
s_4753	6	N230_BC04	Staphylococcus_aureus	2867239	1550429	HIGH_QUAL	WEE208	HMBR040	HMBR042	AMP	HMBR040	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	4	s6
s_4755	13	N231_BC08	Staphylococcus_aureus	1561068	47034	MEDIUM_QUAL	WEE303	HMBR022	HMBR024	STREP	HMBR022	Cubicle_2	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	3	s13
s_4756	18	N231_BC09	Staphylococcus_aureus	2446924	74252	HIGH_QUAL	WEE303	HMBR022	HMBR024	TET	HMBR022	Cubicle_2	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	3	s18
s_4757	1	N232_BC01	Staphylococcus_aureus	3333196	1715692	MEDIUM_QUAL	WEE198	HMBR001_02	HMBR003_02	TET	HMBR001	Cubicle_1	Bed_Rail	Metal	Empty	2	MDRO_cubicles	1	s1
s_4760	3	N232_BC09	Staphylococcus_aureus	2755843	2716394	HIGH_QUAL	WEE168	HMBL070_02	HMBL072_02	CHLOR	HMBL070	Cubicle_1	Bedside_Locker	Wood	Low_(less_than_2)	2	Non-cohort_cubicles	4	s3
s_4763	2	N234_BC01	Staphylococcus_aureus	2832394	2773897	HIGH_QUAL	WEE167	HMBL064_02	HMBL066_02	TET	HMBL064	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2	s2
s_4772	2	N238_BC08	Staphylococcus_aureus	2745190	979114	HIGH_QUAL	WEE172	HMBL010_02	HMBL012_02	AMP	HMBL010	Cubicle_1	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4	s2
s_4773	2	N238_BC10	Staphylococcus_aureus	2820508	2284059	HIGH_QUAL	WEE172	HMBL010_02	HMBL012_02	TET	HMBL010	Cubicle_1	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4	s2
s_4774	1	N238_BC11	Staphylococcus_aureus	3051399	2973742	HIGH_QUAL	WEE070	HMBL013_02	HMBL015_02	BHI	HMBL013	Cubicle_1	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	5	s1
s_4777	1	N240_BC05	Staphylococcus_aureus	3070514	2972551	HIGH_QUAL	WEE070	HMBL013_02	HMBL015_02	KAN	HMBL013	Cubicle_1	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	5	s1
s_4779	14	N240_BC07	Staphylococcus_aureus	3186404	1089530	HIGH_QUAL	WEE300	HMBL040	HMBL042	BHI	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	4	s14
s_3414	8	N101_BC03	Klebsiella_pneumoniae	5312798	755091	HIGH_QUAL	WEE039	HMBR133	HMBR135	STREP	HMBR133	Room_5	Bed_Rail	Plastic	Moderate_(2-5)	1	Isolation_rooms	NA	s8
